id,date,content,topic,sentiment
1.47E+18,2021-12-02 13:15:07+00:00,"The health unit said the warning includes anyone who travelled on a Megabus from London to Toronto Sunday, Nov. 28 and then from Toronto to Niagara Falls on Monday, Nov. 29. https://t.co/7dGfoB4IxA",SV,neutral
1.47E+18,2021-12-02 13:15:07+00:00,@metaleptic I don't get why they think that it is alright that 3700 people a day are getting COVID. Focus on not overwhelming hospitals rather than making sure that people don't get a truly horrible virus is completly back to front.,RE,negative
1.47E+18,2021-12-02 13:15:07+00:00,A new study challenges reports by the World Food Programme and multiple media organizations that a food crisis in the African island nation of Madagascar was caused by the climate crisis. Poverty and even Covid have played bigger roles. https://t.co/RUpwVzpkwK,CU,negative
1.47E+18,2021-11-30 01:54:10+00:00,"County employees getting $2,500 bonus  in COVID pay is the best way to end my year. COVID paid me this year I no go lie.",CU,positive
1.47E+18,2021-11-30 01:54:10+00:00,@byKPMurphy @F_Dev1888 @trevor8sinclair Seriously! Have you fallen asleep? You’re really clutching at straws with your open questions. The vax manufacturers are listed on the CDC website as their direct funders. Who do you think pays for the ‘independent studies’ ?,VA,negative
1.47E+18,2021-11-30 01:54:10+00:00,"@BettySera3 @hardrock_fracer @BretWeinstein Liar! 

If you’re allergic to any part of a vaccine, all of which is published by the TGA, you don’t have to have a vaccine. You’re just not allergic to them. 

https://t.co/HLkl3D4Cbw https://t.co/waibShcmtY",RE,positive
1.47E+18,2021-11-30 01:54:09+00:00,@fordnation I have to double take to see if this a parody account. Did they mandate vaccine requirement on the job site? Is that why you felt burned?,PO,negative
1.47E+18,2021-11-30 01:54:09+00:00,@POTUS Yes but when the pandemic began also the testing was free for everyone. This place is also charging for vaccines.  There's a lot of people still with no jobs. Or are not citizens yet they deserve to be tested or vaccinated for free. I have Medicare if not they will not test me.😢,RE,negative
1.47E+18,2021-11-30 01:54:09+00:00,@MIDNIGHTMAR3S When we hang out I promise not to bring covid to you😭,CU,negative
1.47E+18,2021-11-30 01:54:09+00:00,@NTrexit @Suzierizzo1 I'll only get vaccine if I can get my surgery can people help by sharing https://t.co/W4CvDBIanv,CU,negative
1.47E+18,2021-11-30 01:54:09+00:00,@KevinBurris @mebproudlove @raystonian @MrsMulton By the way the mRNA in the vaccines remain cytoplasmic. Next.,VA,negative
1.47E+18,2021-11-30 01:54:09+00:00,Really steeling myself for the new Covid case total tonight and over the next few days after Thanksgiving artificially depressed the nums.,SV,positive
1.47E+18,2021-12-02 18:32:20+00:00,"@WildernessBabe @covid_clarity Not if the vax prevents infection like they originally said it would. The term ""breakthrough"" doesn't even apply anymore because there are so many vaxxed people that are catching covid.",VA,negative
1.47E+18,2021-12-02 18:32:20+00:00,@PeterSweden7 Which is fine if they want them.  The issue with these vaccines is how quickly they became mandatory.  Losing basic human rights because you don’t want one is the problem,RE,negative
1.47E+18,2021-12-02 18:32:20+00:00,@EPH_612 @LibertyBlitz @taninvest It means the world is not kind. People lie. People bullshit. People have no mental toughness and there is no reason to lose the sense of humanity because someone got the vax.,PO,negative
1.47E+18,2021-12-02 18:32:20+00:00,"@TheKiffness When you going to do ‘We’re jabbing, jabbing in the name of the …’ from Bob in the Vaccine after chat",VA,positive
1.47E+18,2021-12-02 18:32:20+00:00,"@nohomelikeplace The more I am involved in the WSWS COVID Inquest, the closer I edge to losing what sanity and will-to-live I have been clutching these last months.
I could not agree more.
Besides, these boots are strapless.",CU,negative
1.47E+18,2021-12-02 18:32:20+00:00,@WhiteHouse How does the booster help? I thought the whole reason Omicron is such a problem is because it's totally vaccine resistant?,RE,negative
1.47E+18,2021-12-02 18:32:20+00:00,"@GBNEWS System was at fault not an individual, Toaree cutbacks, staff shortages due to COVID, IT system not fit for purpose, GDPR rules prevented exchange of data, lessons will be learned.",CU,negative
1.47E+18,2021-12-02 18:32:20+00:00,"@PrisonPlanet The nazis took away vaccine requirements. They would hate this move by the German government. Germany lost the war against the jews, now the jews run their government. That's how wars work. These people fought the nazis, hated the nazis, they don't act like them at all.",PO,positive
1.47E+18,2021-12-02 18:32:19+00:00,The omicron coronavirus variant: what we know https://t.co/lilhOMDzxD,SV,neutral
1.47E+18,2021-12-02 18:32:19+00:00,"@GOP
@LeaderMcConnell said it's not worth his time to protect Americans from forced covid vaccines or losing their jobs due to manadates. He ain't got time for that ish! He has other more important priorities thank you. https://t.co/flz9mtEvwu",PO,negative
1.47E+18,2021-12-02 00:28:29+00:00,From https://t.co/TFngMG7Fc7:  Mobile County hospitals have seen a 25% rise in hospitalizations over the past week and emergency rooms are seeing an increase of people with a mix of flu-like and COVID-19 symptoms. https://t.co/OnCtE55fPZ,SV,neutral
1.47E+18,2021-12-02 00:28:29+00:00,@MomJezebel @ScooterCasterNY Yes anyone enforcing a vax card to eat is absolute trash,RE,negative
1.47E+18,2021-12-02 00:28:29+00:00,Can only see Morrison's government losing seats in Queensland when people start dying or start getting long covid when we open up soon..well it's mainly his fault isn't it?  #auspol yes also Gladys too folks,PO,negative
1.47E+18,2021-12-02 00:28:29+00:00,"Sky News: COVID-19: UK government secure 114 million more vaccines doses for the next two years as cases of the new Omicron variant rise.
https://t.co/5OrjfJ21r1
MORE SCARMUNGERING GROW UP 

via @GoogleNews",SV,negative
1.47E+18,2021-12-02 00:28:29+00:00,@pdxsecularguy You have a terrible case of covid mania. Doctor Fauci can assist and has a unique booster for it.,SV,negative
1.47E+18,2021-12-02 00:28:28+00:00,"COVID-19 financial relief: Sen Abiru releases more funds to 2,500 beneficiaries https://t.co/EVje09jYQG",RE,neutral
1.47E+18,2021-12-02 00:28:28+00:00,"@clairlemon Could our perceptions of these facilities possibly be shaped by the videos of violent pushback by Australians against COVID measures?  Or stories/videos like seen today, where checkpoints were set up for ""fugitives"" from those facilities?",RE,negative
1.47E+18,2021-12-02 00:28:28+00:00,@POTUS you are in charge Sir; your policies have created our inflation; our reliance on foreign oil when you shut down OUR gas lines!  Youd open border crisis has brought across drug dealers and millions of cases of disease and covid!! It is you Sir and it is you to figure out,RE,negative
1.47E+18,2021-12-02 00:28:28+00:00,"@GermanicHound @kylenabecker Correct-the polio vaccine in the US is designed to prevent polio. I worded that sentence wrongly. There hasn't been a case of polio in the US for over 30 years because of the inactivated vaccine we use here

The overseas outbreaks are do to a different type of vaccine we dont use",VA,positive
1.47E+18,2021-12-02 00:28:28+00:00,@13WHAM Why they fired all the workers that already had covid?,RE,negative
1.47E+18,2021-11-30 17:16:26+00:00,"Just a pretext to show his mug on telly. Sheer propaganda. Nothing new re, protecting us from Covid #JohnsonOut #ToryCriminalsUnfitToGovern",PO,negative
1.47E+18,2021-11-30 17:16:26+00:00,Get Vaxxed or booster. I have 0 sick time left from taking my kids to appointments all year (5 days time). I used my last vacation time for Thanksgiving week where we unknowingly got exposed to COVID from a family member until it was too late. My kids came back positive and I so,VA,positive
1.47E+18,2021-11-30 17:16:26+00:00,"How convenient are all these #Omicron symptoms 🤔🤔

Aren't these the vax possible side effects?

Brilliant! Just brilliant! 👏👏 https://t.co/ZZAidSe6rI",VA,negative
1.47E+18,2021-11-30 17:16:26+00:00,"So my work has special sick time (500 hours) for COVID implemented last year. They changed it one June 1st where you can't use it for positive cases, only for time off for vaccination or vax related symptoms. You have to use regular sick time. I didn't use any COVID time off to",RE,negative
1.47E+18,2021-11-30 17:16:26+00:00,@BBCNews How's freedumb working out for the triple vaccinated 😂😂,VA,negative
1.47E+18,2021-11-30 17:16:26+00:00,"@rreactor Contra Costa county, used to be one of the nicest areas on the Bay.  Now its turning into a dump, crime is on the rise, people boosting stuff from stores, you have to show a vax card to shop there. I'm surprised they have any businesses left there.",RE,negative
1.47E+18,2021-11-30 17:16:26+00:00,"@bhee_hi @jbdibello @Gregory01072022 I laugh every time the vaccinated say they should have hospital before priority.  I say have at it, good luck, Godspeed, and may the odds be ever in your favor 😂",RE,negative
1.47E+18,2021-11-30 17:16:26+00:00,@crybbkitten_ which one did u get? i got my moderna booster yesterday and lucked out with nothing but a sore arm 🥵,VA,neutral
1.47E+18,2021-11-30 17:16:25+00:00,It was only two weeks ago we entered a new year and were yelling “y3 b3 wu anka y3 wu last year!” Now all of a sudden the year is ending? Is this another symptom of covid?,CU,negative
1.47E+18,2021-11-30 17:16:25+00:00,"@taritaribobari I wish you luck! But, so many have lost their jobs &amp; as someone who stands for freedom of choice &amp; has chosen not to take this experimental vax, I stand with you!💗",PO,positive
1.47E+18,2021-12-02 22:38:36+00:00,"@TrumpJew2 If you are one of the 256,000 people who did of COVID

 because you CHOSE NOT to get vaccinated,

then you can blame the QaNutJob GOP propaganda.",PO,negative
1.47E+18,2021-12-02 22:38:36+00:00,"@mtgreenee You are really out to destroy America. First with fighting masks and vaccines so COVID will continue, no solutions for the mass shootings, now you want to shut down the Government.",PO,negative
1.47E+18,2021-12-02 22:38:36+00:00,"@brainguy84 @AaronRodgers12 He lied to the media, but the NFL and GB knew he wasn’t vaccinated.",CU,neutral
1.47E+18,2021-12-02 22:38:36+00:00,"@stormnelius @forthefurture @SteveHiltonx And as you can see, the vaccines did the job they were advertised to do, which was reduce deaths https://t.co/LDm695YEPD",VA,positive
1.47E+18,2021-12-02 22:38:35+00:00,"@lovealltheway22 @mercola Do Some Research... covid molecule is only 0.02 of a microbe, N95 only filters 2 to 10 microbes. Like stopping a mosquito with chain-link fence.",RE,negative
1.47E+18,2021-12-02 22:38:35+00:00,'Potentially dangerous but precious' sample of Omicron variant arrives at UK lab for testing https://t.co/O3lGpPQofO,RE,neutral
1.47E+18,2021-12-02 22:38:35+00:00,"@Theo_TJ_Jordan Same diff is my guess; I did read early on, but not sure if this is correct, that those who get Covid infection, clear the virus after a few days, but in the vaccinated, if they get sick, the clearing of the virus doesn't happen the same way. Have you run across info like this?",VA,negative
1.47E+18,2021-12-02 22:38:35+00:00,@MandyCoalbags @theJeremyVine I've had two doses and no issues with vaccines. Just like to ensure the correct data is presented not like the stuff some of his guests say.,VA,positive
1.47E+18,2021-12-02 22:38:35+00:00,I’m glad that @fairfaxhealth and many other #publichealth departments have been operating vaccination clinics this way the whole time! #VaccinesSaveLives #COVID19 https://t.co/FwdhGUj388,VA,positive
1.47E+18,2021-12-02 22:38:35+00:00,@JSpenceTheKing Sorry for your aunt but vaccines don’t stop transmission,VA,negative
1.47E+18,2021-12-01 08:38:09+00:00,"Covid thinks it is the first of it's kind but 'Woke' is winning the battle here.

Go Woke Go Broke. https://t.co/sGGMG3WuiS",PO,negative
1.47E+18,2021-12-01 08:38:09+00:00,"economics: Manufacturing activity in Asia stabilized last month amid easing lockdown and border restrictions, setting the sector on course to face a possible new challenge from the omicron variant of the coronavirus https://t.co/4H5ItFKtbf",RE,neutral
1.47E+18,2021-12-01 08:38:09+00:00,"Superb perspective 
“Spent a day having the head torn off me by people who had to queue . . . for a life-saving, free vaccine! Frontline workers don’t deserve the abuse they received today.” First-world vaccine privilege taken for granted (via @IrishTimes) https://t.co/w8oZBjpteN",RE,positive
1.47E+18,2021-12-01 08:38:08+00:00,"@airindiain VTL flights were started betwn IN &amp; SG. Does this 14d (7d hotel + 7d home) qrntine rule apply to ppl arriving via such flghts? Are there same rules for fully vaccinated ppl? Answers to these qns will help us plan our trip better.
@DrSJaishankar 
@IndianDiplomacy 
@CMOMaharashtra",RE,neutral
1.47E+18,2021-12-01 08:38:08+00:00,@GavinAardvar IA's stance on Covid.,PO,neutral
1.47E+18,2021-12-01 08:38:08+00:00,"With 80% plus of us double vaccinated does #bbcbreakfast really feel the need to show us how easy the Jab is.

We all know, we’ve all had two already.",RE,negative
1.47E+18,2021-12-01 08:38:08+00:00,"@Devro_Amplified @hatiperi_wacho There is never going to be heard immunity that's a lie,those countries have put even harder measures on the vaccinated and will continue on boasters
If you think we going back to normal according to these people who started covid it's a dream, they don't want that",RE,negative
1.47E+18,2021-12-01 08:38:08+00:00,@mo4lo @SneKhumaloSA I heard that China donated 1 billion of vaccine 💉 to Africa 😩,PO,neutral
1.47E+18,2021-12-01 08:38:07+00:00,"@JoeBiden No way I survived covid and my body is done with the 
topic as I have better protection than the useless vaccines.",VA,negative
